,fecha,idPuntoMuestreo,Temperatura C°,Potencial de Hidrogeno,Oxigeno Disuelto,Conductividad,Turbiedad,Alcalinidad total,Cloralos totales,Dureza Total,Floruros,Nitrogeno de Nitratos,Nitrogeno de NUtritos,Nitrogeno Amoniacal,Nitrogeno Total,14.0,Sustancias Activas de Azul metileno,Demanda Bioquimica de oxigeno,Demanda Química de oxígeno,Grasas y aceites,Fosforo Total,Solidos suspendidos totales,Solidos Disueltos,Solidos sedimentales,Sulfuros,Aluminio,Arsenico,Bario,Cadmio,Cobre,Cromo,Fierro,Magnesio,Mercurio,Niquel,Plomo,Sodio,Zinc,Coliformes fecales,Coliformes totales,39.0,Temperatura ambiente C°,Acidez Total,Dureza del calcio,Solidos totales,Nitrogeno total
0,2009-02-10,1.0,20.0,7.94,4.85,,,,,,,0.43,0.022,,0.56,,,6.5,52.1,12.78,0.48,32.0,517.0,0.1,,2.249,0.0134,,1.095,0.104,0.141,2.142,0.069,,,0.0115,60.7,0.072,2800.0,2000.0,0.0,,,,549.0,1.012
1,2009-02-10,2.0,16.0,7.09,2.53,,,,,,,0.619,0.011,,1.12,,,2.7,29.4,42.21,2.85,4.0,533.0,8.0,,3.831,0.0111,,1.095,0.104,0.141,0.21,0.057,,,0.0115,68.2,0.114,12000.0,4300.0,0.0,,,,537.0,1.131
2,2009-02-10,3.0,27.0,7.95,5.9,,,,,,,0.619,0.71,,47.0,,,229.2,412.0,54.86,2.85,220.0,0.0,8.0,,3.831,0.0165,,1.095,0.104,0.141,5.66,0.299,,,0.0115,126.3,2.77,4600000.0,2400000.0,0.0,,,,1105.0,47.471
3,2009-02-10,4.0,19.0,7.35,0.0,,,,,,,0.619,0.024,,6.72,,,16.2,147.0,8.8,0.62,18.0,728.0,0.3,,0.363,0.0108,,1.095,0.104,0.141,0.317,0.19,,,0.0115,102.5,0.067,120000.0,75000.0,0.0,,,,746.0,6.744
4,2009-02-10,5.0,16.0,7.46,0.0,,,,,,,0.619,0.025,,12.32,,,16.6,118.0,26.82,1.3,16.0,793.0,0.2,,0.237,0.0107,,1.095,0.104,0.056,0.275,0.264,,,0.0115,95.8,0.076,43000.0,39000.0,0.0,,,,809.0,12.345
5,2009-02-10,6.0,20.0,7.95,5.9,,,,,,,0.27,0.64,,9.52,,,22.14,90.23,6.95,1.22,8.0,719.0,0.2,,0.222,0.0108,,1.095,0.104,0.141,0.271,0.173,,,0.0115,101.3,0.095,150000.0,93000.0,0.0,,,,727.0,10.43
6,2009-02-10,7.0,26.0,7.36,0.0,,,,,,,0.619,0.71,,24.08,,,167.0,365.0,54.86,1.9,220.0,716.0,8.0,,0.488,0.0109,,0.104,0.104,0.141,0.39,0.132,,,0.0115,92.4,2.77,930000.0,430000.0,0.0,,,,936.0,24.699
7,2009-02-10,8.0,26.0,7.64,4.43,,,,,,,0.255,0.04,,17.92,,,31.6,117.0,14.79,1.1,30.0,673.0,1.0,,3.831,0.0165,,1.095,0.104,0.141,5.66,0.166,,,0.0115,89.2,0.907,240000.0,150000.0,0.0,,,,703.0,18.215
8,2009-02-10,9.0,27.0,7.43,0.0,,,,,,,0.619,0.71,,11.2,,,16.4,61.6,54.86,0.77,20.0,487.0,8.0,,0.204,0.0089,,0.0085,0.104,0.141,0.194,0.171,,,0.0115,66.0,2.305,24000.0,9300.0,0.0,,,,507.0,11.2
9,2009-02-10,10.0,25.0,7.71,5.9,,,,,,,0.619,0.71,,3.92,,,18.3,51.9,19.89,0.64,30.0,447.0,8.0,,3.831,0.0115,,1.095,0.104,0.141,0.192,0.091,,,0.0115,58.8,0.094,460000.0,93000.0,0.0,,,,477.0,4.63
10,2009-02-10,11.0,23.0,7.45,0.0,,,,,,,0.457,0.014,,47.0,,,229.2,412.0,34.9,2.47,102.0,1003.0,0.5,,0.753,0.011,,1.095,0.104,0.141,0.613,0.253,,,0.0115,126.3,0.122,4600000.0,2400000.0,0.0,,,,1105.0,47.471
11,2009-02-10,12.0,19.0,7.61,0.0,,,,,,,0.498,0.71,,26.8,,,116.4,247.0,13.75,2.85,71.0,839.0,0.1,,0.868,0.0127,,1.095,0.104,0.141,0.558,0.299,,,0.0115,120.4,0.12,750000.0,430000.0,0.0,,,,910.0,27.298
12,2009-02-10,13.0,27.0,7.95,5.9,,,,,,,0.619,0.71,,47.0,,,229.2,412.0,54.86,2.85,220.0,0.0,8.0,,3.831,0.0165,,1.095,0.104,0.141,5.66,0.299,,,0.0115,126.3,2.77,4600000.0,2400000.0,0.0,,,,1105.0,47.471
13,2009-02-11,1.0,21.0,7.9,5.7,,,,,,,4.26,0.69,,5.04,,,17.7,219.6,6.59,1.88,57.0,473.0,0.1,,1.86,0.0174,,0.682,,0.089,1.829,0.075,,0.515,,59.3,3.46,24000.0,15000.0,0.0,,,,530.0,5.04
14,2009-02-11,2.0,16.0,7.2,1.9,,,,,,,4.26,0.69,,1.68,,,2.2,91.7,4.5,0.3,2.0,533.0,4.0,,2.281,0.0152,,0.682,,0.089,0.136,0.085,,0.515,,65.6,3.46,12000.0,7500.0,0.0,,,,535.0,1.68
15,2009-02-11,3.0,25.0,7.9,7.4,,,,,,,4.26,0.69,,33.04,,,216.0,434.6,30.76,1.88,157.0,0.0,4.0,,2.281,0.0215,,0.682,,0.089,1.829,0.361,,0.515,,130.2,3.46,4600000.0,2400000.0,0.0,,,,997.0,33.601
16,2009-02-11,4.0,18.0,7.39,0.0,,,,,,,0.321,0.038,,16.8,,,44.0,162.0,2.5,1.88,22.0,163.0,4.0,,0.367,0.0129,,0.682,,0.089,0.344,0.217,,0.515,,108.6,0.091,31000.0,15000.0,0.0,,,,185.0,17.159
17,2009-02-11,5.0,20.0,7.44,3.8,,,,,,,4.26,0.025,,12.88,,,8.1,103.0,2.29,1.88,9.0,782.0,4.0,,0.22,0.0124,,0.682,,0.089,0.208,0.264,,0.515,,103.4,0.05,9300.0,8300.0,0.0,,,,791.0,12.905
18,2009-02-11,6.0,16.5,7.61,6.8,,,,,,,4.26,0.534,,10.08,,,30.2,113.4,3.33,1.88,8.0,632.0,4.0,,0.219,0.0121,,0.682,,0.089,0.263,0.204,,0.515,,101.9,0.051,12000.0,7500.0,0.0,,,,640.0,14.874
19,2009-02-11,7.0,24.0,7.18,7.4,,,,,,,0.59,0.012,,30.99,,,216.0,434.6,18.31,1.88,115.0,855.0,0.7,,1.86,0.0159,,0.401,,0.058,1.402,0.164,,0.515,,124.0,3.46,2400000.0,1300000.0,0.0,,,,970.0,31.592
20,2009-02-11,8.0,24.0,7.26,0.6,,,,,,,0.27,0.69,,15.5,,,70.0,242.8,16.54,1.55,157.0,657.0,4.0,,2.281,0.0215,,0.682,,0.089,1.722,0.169,,0.515,,95.5,3.03,1500000.0,1200000.0,0.0,,,,814.0,15.77
21,2009-02-11,9.0,25.0,7.0,0.0,,,,,,,4.26,0.013,,13.08,,,13.3,90.6,6.02,0.73,12.0,488.0,4.0,,2.281,0.0125,,0.0017,,0.089,0.227,0.179,,0.515,,64.5,2.67,7500.0,4300.0,0.0,,,,500.0,13.093
22,2009-02-11,10.0,25.0,7.43,7.4,,,,,,,0.41,0.69,,2.75,,,21.4,79.4,2.12,0.71,10.0,484.0,0.1,,2.281,0.0164,,0.0036,,0.089,0.154,0.142,,0.515,,59.9,1.955,6400.0,3800.0,0.0,,,,494.0,3.85
23,2009-02-11,11.0,17.0,7.4,0.0,,,,,,,0.561,0.69,,33.04,,,196.0,400.0,30.76,0.79,78.0,666.0,4.0,,1.066,0.012,,0.682,,0.089,0.542,0.235,,0.239,,130.2,0.08,210000.0,150000.0,0.0,,,,744.0,33.601
24,2009-02-11,12.0,19.0,7.35,0.0,,,,,,,0.534,0.69,,31.36,,,122.5,313.0,2.12,0.4,79.0,918.0,0.5,,1.17,0.0125,,0.682,,0.089,0.676,0.361,,0.515,,128.0,0.086,4600000.0,2400000.0,0.0,,,,997.0,31.894
25,2009-02-11,13.0,25.0,7.9,7.4,,,,,,,4.26,0.69,,33.04,,,216.0,434.6,30.76,1.88,157.0,0.0,4.0,,2.281,0.0215,,0.682,,0.089,1.829,0.361,,0.515,,130.2,3.46,4600000.0,2400000.0,0.0,,,,997.0,33.601
26,2009-04-20,1.0,23.0,8.01,1.61,782.0,200.0,351.8,4.7,163.6,0.65,0.42,0.563,1.29,2.58,61.06,5.16,8.4,49.0,7.06,0.33,71.0,575.0,1.0,0.062,4.691,0.0136,,0.007,,,4.435,0.117,,,,68.9,0.081,24000000.0,24000000.0,0.0,25.0,9.9,,646.0,3.0
27,2009-04-20,2.0,22.0,7.37,0.0,845.0,4.0,351.8,5.1,145.4,0.97,7.54,0.563,2.58,4.5,61.55,8.8,7.62,39.2,7.87,1.07,15.0,568.0,1.0,1.61,4.691,0.0101,,0.007,,,0.173,0.151,,,,75.0,0.103,46000.0,46000.0,0.0,28.0,9.9,,583.0,4.5
28,2009-04-20,3.0,25.0,6.88,0.8,1042.0,14.0,458.0,61.76,194.9,0.932,7.54,0.563,1.17,4.7,135.07,0.315,13.38,59.4,15.64,1.13,40.0,693.0,0.5,12.4,0.343,0.0122,,0.007,,,0.16,0.179,,,,101.4,0.054,4300.0,2300.0,0.0,36.0,19.6,,733.0,4.7
29,2009-04-20,4.0,23.0,7.46,0.0,1058.0,20.0,398.7,7.1,190.8,0.97,7.54,0.563,8.37,10.3,75.44,2.21,19.68,177.1,9.5,2.92,7.0,702.0,1.0,2.02,0.2,0.0081,,0.007,,,0.125,0.172,,,,100.1,0.105,240000.0,240000.0,0.0,29.0,29.7,,709.0,10.3
30,2009-04-20,5.0,23.0,7.7,0.0,1106.0,3.3,445.6,6.8,222.7,1.07,7.54,0.103,9.66,11.59,69.16,0.89,10.0,58.8,7.88,3.3,6.0,968.0,1.0,12.4,4.691,0.0087,,0.007,,,0.16,0.251,,,,110.8,0.072,240000.0,240000.0,0.0,30.0,29.7,,974.0,11.693
31,2009-04-20,6.0,24.0,8.16,5.64,1109.0,4.4,422.1,6.8,181.8,1.09,1.04,0.5,8.37,10.9,87.07,0.44,18.0,82.2,7.69,3.83,6.0,772.0,1.0,12.4,0.207,0.0075,,0.007,,,0.195,0.204,,,,110.2,0.217,110000.0,110000.0,0.0,30.0,19.8,,778.0,12.44
32,2009-04-20,7.0,28.0,7.56,0.0,1274.0,65.5,515.9,99.5,301.0,0.9,0.29,0.563,34.78,46.4,106.7,6.79,143.5,320.8,22.8,7.41,56.0,853.0,1.0,2.74,1.038,0.0063,,0.007,,,0.424,0.105,,,,88.2,0.149,2400000.0,430000.0,0.0,36.0,138.6,,909.0,46.69
33,2009-04-20,8.0,26.0,8.08,6.65,1165.0,25.0,469.0,65.2,178.5,1.07,0.85,0.41,11.59,18.68,79.74,0.79,18.6,107.8,8.7,3.81,48.0,765.0,1.0,12.4,1.375,0.0127,,0.007,,,0.821,0.135,,,,110.9,0.076,110000.0,15000.0,0.0,34.0,99.0,,813.0,19.94
34,2009-04-20,9.0,23.0,7.7,2.82,969.0,5.5,469.0,51.5,143.0,1.05,7.54,0.021,15.46,16.1,63.1,0.4,8.42,68.6,6.22,3.47,10.0,612.0,1.0,0.47,4.691,0.0091,,0.007,,,0.135,0.183,,,,84.4,0.217,24000000.0,24000000.0,0.0,25.0,99.0,,622.0,16.121
35,2009-04-20,10.0,23.0,7.77,2.41,880.0,3.0,375.2,51.5,140.0,1.16,7.54,0.563,5.15,8.37,55.42,0.21,21.7,58.8,5.7,2.28,6.0,618.0,1.0,12.4,4.691,0.0099,,0.007,,,0.041,0.128,,,,81.7,0.217,2300.0,400.0,0.0,20.0,59.4,,624.0,16.473
36,2009-04-20,11.0,20.0,7.5,0.0,1575.0,340.0,633.2,8.5,136.2,0.81,0.54,0.028,54.1,66.9,135.07,8.8,225.0,443.0,30.67,10.83,83.0,936.0,1.0,12.4,0.413,0.0077,,0.007,,,0.33,0.216,,,,141.6,0.109,24000000.0,24000000.0,0.0,21.0,69.3,,1019.0,67.468
37,2009-04-20,12.0,23.0,7.8,0.0,1480.0,310.0,680.1,9.2,149.9,1.06,0.4,0.563,34.1,52.16,108.5,4.78,157.7,327.0,18.21,10.77,69.0,958.0,1.0,1.92,1.317,0.0078,,0.007,,,0.842,0.286,,,,136.6,0.072,24000000.0,24000000.0,0.0,28.0,59.4,,1027.0,52.56
38,2009-04-20,13.0,27.0,8.35,7.66,784.0,45.0,422.1,37.7,168.0,1.1,7.54,0.0174,2.57,3.86,48.98,0.85,15.81,49.0,7.11,0.45,44.0,566.0,1.0,12.4,2.67,0.0122,,0.007,,,2.198,0.08,,,,71.1,0.066,4300.0,2300.0,0.0,36.0,9.9,,610.0,3.8774
39,2009-05-25,1.0,25.0,8.5,2.63,980.0,12.0,458.2,52.13,225.7,0.97,3.0,1.79,4.25,6.91,93.6,0.47,15.6,79.69,9.57,0.87,36.0,589.0,1.0,0.79,3.382,0.0087,,0.0085,0.111,0.069,0.31,0.177,0.0005,,0.0124,177.9,0.233,150000.0,70000.0,0.0,33.0,,,625.0,6.91
40,2009-05-25,2.0,23.0,8.5,0.81,1206.0,3.2,458.2,64.02,269.3,1.05,3.0,1.79,3.72,5.85,146.47,0.33,2.98,78.91,7.74,2.0,11.0,727.0,1.0,1.82,3.382,0.0117,,0.0085,0.111,0.069,0.225,0.173,0.0007,,0.0124,177.9,0.054,15000.0,4000.0,0.0,31.0,,,738.0,5.85
41,2009-05-25,3.0,23.0,8.5,0.0,1094.0,6.8,412.0,67.7,249.5,1.04,3.0,1.79,3.19,10.64,106.0,0.53,5.01,70.66,10.64,2.24,10.0,688.0,1.0,1.4,0.385,0.0097,,0.0085,0.111,0.069,0.231,0.233,0.0014,,0.0124,82.2,0.064,4000.0,4000.0,0.0,28.0,,,698.0,10.64
42,2009-05-25,4.0,23.0,8.42,0.0,1303.0,12.1,641.0,85.97,261.4,1.07,3.0,1.79,12.24,14.36,120.5,2.33,20.04,96.97,7.44,2.55,14.0,804.0,1.0,3.26,0.339,0.0097,,0.0085,0.111,0.069,0.109,0.244,0.0011,,0.0124,97.2,0.059,430000.0,150000.0,0.0,32.0,,,818.0,14.36
43,2009-05-25,5.0,29.0,8.45,4.66,1192.0,5.7,504.0,68.59,245.5,1.14,3.0,0.042,6.91,9.57,147.6,0.5,11.16,72.63,6.55,3.62,19.0,716.0,1.0,14.6,0.33,0.009,,0.0085,0.111,0.069,0.145,0.196,0.0014,,0.0124,90.0,0.062,93000.0,21000.0,0.0,30.0,,,735.0,9.612
44,2009-05-25,6.0,28.0,8.48,3.24,1233.0,4.5,458.2,82.31,253.4,1.16,3.0,1.7,3.19,5.85,145.4,0.47,16.86,84.0,5.39,2.16,8.0,764.0,1.0,14.6,3.382,0.0059,,0.0085,0.111,0.069,0.114,0.171,0.0014,,0.0124,116.6,0.233,240000.0,240000.0,0.0,30.0,,,772.0,10.55
45,2009-05-25,7.0,30.0,8.28,0.0,1536.0,80.9,549.9,112.33,174.2,0.58,3.0,0.018,30.86,39.9,155.5,14.9,205.8,401.22,32.72,5.27,14.0,963.0,0.1,2.6,1.778,0.0098,,0.0085,0.111,0.069,1.061,0.158,0.0006,,0.0124,143.4,0.129,24000000.0,24000000.0,0.0,33.0,,,977.0,39.918
46,2009-05-25,8.0,28.0,8.35,2.22,1260.0,35.0,458.2,81.46,186.1,1.22,3.0,1.79,17.56,23.41,134.0,3.29,38.8,146.44,14.13,4.91,74.0,681.0,0.3,0.58,1.004,0.012,,0.0054,0.111,0.069,0.961,0.185,0.0006,,0.0124,95.1,0.08,930000.0,930000.0,0.0,28.0,,,755.0,23.41
47,2009-05-25,9.0,25.0,8.41,2.22,1222.0,8.2,458.2,74.6,221.0,1.16,0.33,0.057,17.02,19.68,114.9,0.3,5.44,10.0,9.34,1.2,13.0,686.0,1.0,0.58,0.216,0.0111,,0.0085,0.111,0.069,0.529,0.789,0.0007,,0.0124,86.5,0.233,9000.0,9000.0,0.0,22.0,,,699.0,20.067
48,2009-05-25,10.0,23.0,8.48,8.91,1130.0,7.8,366.6,81.46,225.7,1.28,2.17,1.79,6.92,9.58,117.7,0.74,10.71,30.0,9.89,3.2,12.0,672.0,1.0,14.6,3.382,0.0145,,0.0085,0.111,0.069,0.126,0.144,0.0006,,0.0124,97.3,0.233,900.0,900.0,0.0,15.0,,,684.0,13.54
49,2009-05-25,11.0,21.0,8.22,0.0,1701.0,170.0,641.0,87.8,277.2,1.32,0.29,1.79,39.9,45.75,201.9,24.9,288.0,567.3,60.35,7.32,297.0,956.0,1.0,9.94,3.382,0.008,,0.0085,0.111,0.069,2.2275,0.297,0.0013,,0.0124,177.9,0.233,24000000.0,24000000.0,0.0,19.0,,,1253.0,46.04
50,2009-05-25,12.0,23.0,8.48,0.4,1891.0,42.1,733.0,121.64,308.9,1.3,3.0,1.79,24.47,28.73,349.0,8.86,53.16,182.95,19.67,6.83,48.0,1126.0,1.0,1.19,0.624,0.0079,,0.0085,0.111,0.069,0.331,0.613,0.0008,,0.0124,177.9,0.071,4600000.0,4600000.0,0.0,32.0,,,1174.0,28.73
51,2009-05-25,13.0,25.0,8.41,1.01,1035.0,25.0,504.0,58.53,269.3,0.98,3.0,1.79,2.12,6.38,71.7,0.82,26.28,112.3,5.74,1.19,51.0,628.0,1.0,2.2,0.505,0.0061,,0.0085,0.111,0.069,0.846,0.268,0.0005,,0.0124,177.9,0.11,930000.0,70000.0,0.0,25.0,,,679.0,6.38
104,2009-10-20,1.0,21.0,7.27,0.59,334.0,7.65,139.44,20.38,121.89,0.3,0.6,0.28,0.59,2.94,20.5,0.511,8.58,21.85,8.92,0.42,51.0,213.0,0.2,1.05,2.088,0.0069,0.101,0.034,,,1.989,0.139,,0.483,,17.4,0.085,2400000.0,2400000.0,0.0,22.0,9.58,,264.0,3.82
105,2009-10-20,2.0,19.6,7.1,6.53,1036.0,4.66,298.8,73.54,279.17,0.64,14.9,0.5,2.94,5.88,116.64,0.639,9.75,17.48,17.79,5.99,4.0,584.0,0.5,0.49,2.568,0.0069,0.101,0.034,,,0.248,0.276,,0.483,,69.8,0.085,43000.0,43000.0,0.0,22.5,9.58,,588.0,5.88
106,2009-10-20,3.0,22.5,7.63,0.0,1080.0,3.31,298.8,78.85,267.34,0.74,14.9,0.5,4.12,7.06,125.56,0.778,4.28,34.96,22.11,5.48,7.0,690.0,0.5,0.35,2.568,0.0069,0.101,0.034,,,0.16,0.429,,0.483,,77.1,0.085,9000.0,9000.0,0.0,28.0,9.58,,697.0,7.06
107,2009-10-20,4.0,22.2,7.44,0.0,1136.0,8.73,398.4,75.31,263.44,0.82,14.9,0.5,10.0,13.52,78.23,0.816,17.28,120.0,12.26,9.58,11.0,678.0,0.5,0.45,0.223,0.0069,0.101,0.034,,,3.78,0.562,,0.483,,87.0,0.074,1100000.0,1100000.0,0.0,27.0,9.58,,689.0,13.52
108,2009-10-20,5.0,26.0,7.55,2.89,1065.0,2.91,358.56,82.4,247.72,0.84,0.25,0.277,10.58,12.93,82.77,0.459,5.97,17.48,22.11,8.3,14.0,642.0,0.1,0.19,0.316,0.0069,0.101,0.034,,,0.237,0.56,,0.483,,84.1,0.085,43000.0,43000.0,0.0,29.0,9.58,,656.0,13.457
109,2009-10-20,6.0,24.0,7.95,5.34,1008.0,4.61,278.88,73.54,247.72,0.89,14.9,0.5,3.53,5.29,78.12,0.445,9.14,21.85,22.11,7.31,8.0,653.0,0.5,1.05,0.398,0.0069,0.101,0.034,,,0.48,0.145,,0.483,,79.6,0.085,240000.0,110000.0,0.0,18.0,9.58,,661.0,20.69
110,2009-10-20,7.0,18.0,7.21,0.0,1027.0,25.4,338.6,85.9,174.9,1.18,14.9,0.072,12.34,12.34,79.58,3.84,90.5,240.0,12.82,3.53,60.0,556.0,0.5,1.05,0.752,0.0069,0.101,0.026,,,0.51,0.1,,0.483,,83.7,0.085,24000000.0,24000000.0,0.0,15.0,9.58,,616.0,12.412
111,2009-10-20,8.0,24.0,7.33,1.78,839.0,12.7,149.0,59.3,151.3,1.26,14.9,0.054,7.64,7.64,59.86,1.54,24.06,80.0,10.86,3.24,36.0,503.0,0.5,1.05,0.784,0.0066,0.101,0.034,,,0.517,0.097,,0.483,,67.1,0.079,1100000.0,1100000.0,0.0,20.0,9.58,,539.0,7.694
112,2009-10-20,9.0,27.0,7.32,3.36,466.0,9.41,179.2,31.0,123.8,0.74,14.9,0.5,1.76,1.76,37.31,0.67,3.74,23.9,22.11,0.58,12.0,290.0,0.5,1.05,0.958,0.0069,0.101,0.0014,,,0.552,0.101,,0.483,,34.0,0.085,46000.0,46000.0,0.0,23.0,9.58,,302.0,1.76
113,2009-10-20,10.0,29.0,7.83,6.53,438.0,24.75,149.4,34.5,108.1,0.75,1.65,0.194,4.12,4.12,36.1,0.18,6.26,21.85,22.11,1.01,51.0,316.0,0.3,1.05,2.441,0.0064,0.101,0.0012,,,1.559,0.088,,0.483,,32.2,0.085,9000.0,9000.0,0.0,34.0,9.58,,367.0,5.964
114,2009-10-20,11.0,16.0,7.5,0.0,1311.0,101.2,458.0,80.63,287.06,1.14,0.38,0.5,11.17,11.17,81.25,1.449,123.8,240.0,22.11,9.04,54.0,764.0,0.2,1.05,1.264,0.005,0.101,0.034,,,0.645,0.321,,0.483,,96.9,0.052,240000000.0,21000000.0,0.0,16.0,9.58,,818.0,11.55
115,2009-10-20,12.0,26.5,7.62,2.77,1316.0,13.9,458.2,87.71,247.72,1.14,14.9,0.5,10.58,10.58,94.25,1.514,32.95,69.95,22.11,5.32,38.0,767.0,0.5,0.59,0.529,0.0069,0.101,0.034,,,0.333,0.36,,0.483,,108.6,0.051,240000.0,240000.0,0.0,26.5,9.58,,805.0,10.58
116,2009-10-20,13.0,20.0,7.16,2.17,294.0,24.5,139.4,15.06,129.76,0.64,1.1,0.096,0.59,0.59,31.51,0.425,4.18,48.08,22.11,0.42,47.0,188.0,0.5,0.39,2.568,0.0069,0.101,0.034,,,2.4,0.12,,0.483,,14.8,0.085,460000.0,460000.0,0.0,20.0,9.58,,235.0,1.786
117,2009-11-11,1.0,19.2,7.12,0.0,477.0,8.07,179.3,17.72,78.64,0.28,5.49,0.693,1.76,3.52,28.36,0.69,8.61,26.2,33.53,1.14,15.0,290.0,3.0,0.258,0.337,0.124,,0.234,,0.109,0.519,0.183,,,0.0104,26.0,0.45,4600000.0,150000.0,0.0,19.0,8.0,,305.0,3.52
118,2009-11-11,2.0,16.9,7.25,1.2,1001.0,3.46,298.8,53.16,192.67,0.82,5.49,0.693,3.53,7.06,108.34,0.52,3.8,51.62,33.53,3.58,26.0,611.0,3.0,0.268,2.144,0.124,,0.234,,0.109,0.078,0.193,,,0.0104,68.4,0.45,24000.0,4300.0,0.0,16.0,16.0,,637.0,7.06
119,2009-11-11,3.0,17.2,7.52,0.0,1232.0,2.72,318.7,95.69,224.12,0.62,5.49,0.693,4.12,7.06,140.59,0.29,3.61,56.31,11.59,4.12,21.0,737.0,3.0,3.02,2.144,0.124,,0.234,,0.109,0.102,0.264,,,0.0104,94.4,0.45,9000.0,9000.0,0.0,15.0,16.0,,758.0,7.06
120,2009-11-11,4.0,18.4,7.66,0.0,1428.0,13.7,478.1,85.06,228.06,1.19,5.49,0.693,10.0,21.76,78.17,6.27,38.04,103.17,9.49,6.24,88.0,748.0,3.0,3.02,2.144,0.124,,0.234,,0.109,0.118,0.387,,,0.0104,108.8,0.45,1100000.0,1100000.0,0.0,12.0,16.0,,836.0,21.76
121,2009-11-11,5.0,17.7,7.71,0.0,1345.0,3.69,498.0,74.42,216.26,1.17,0.29,0.693,5.88,16.46,80.57,0.99,12.93,37.54,17.55,6.51,27.0,714.0,3.0,0.99,2.144,0.124,,0.234,,0.109,0.158,0.451,,,0.0104,101.9,0.45,230000.0,230000.0,0.0,12.0,8.0,,741.0,16.75
122,2009-11-11,6.0,18.8,7.79,4.82,1252.0,7.7,358.6,69.11,204.46,1.2,5.49,0.421,3.53,9.41,87.0,0.57,34.8,55.58,6.25,5.62,44.0,725.0,3.0,3.02,2.144,0.124,,0.234,,0.055,0.376,0.196,,,0.0104,97.7,0.45,43000.0,43000.0,0.0,24.0,16.0,,769.0,15.321
123,2009-11-11,7.0,20.0,7.64,4.02,1121.0,13.5,338.6,65.56,184.8,1.06,2.69,0.693,7.06,11.76,70.5,1.45,28.88,59.01,6.92,3.76,66.0,609.0,0.3,3.02,0.206,0.005,,0.062,,0.109,0.452,0.146,,,0.0104,87.5,0.077,1100000.0,1100000.0,0.0,24.0,16.0,,675.0,15.143
124,2009-11-11,8.0,21.0,7.46,0.2,972.0,78.2,368.6,47.84,117.96,1.51,5.49,0.035,10.58,18.82,72.33,1.19,54.48,190.35,33.53,0.44,256.0,463.0,3.0,0.218,2.144,0.124,,0.234,,0.109,1.838,0.195,,,0.0104,81.8,0.45,930000.0,930000.0,0.0,24.0,20.0,,719.0,18.855
125,2009-11-11,9.0,23.0,7.47,2.41,722.0,4.8,199.2,40.76,82.57,1.14,5.49,0.693,2.35,6.47,50.15,0.87,6.08,32.84,33.53,2.0,37.0,385.0,3.0,0.99,2.144,0.005,,0.0055,,0.109,0.158,0.161,,,0.0104,56.6,0.45,4300.0,4300.0,0.0,24.0,16.0,,422.0,6.47
126,2009-11-11,10.0,23.0,7.82,5.82,645.0,10.1,199.2,30.12,94.37,1.03,2.04,0.571,2.94,8.23,43.94,0.29,5.68,28.15,33.53,1.89,39.0,392.0,3.0,3.02,0.389,0.0072,,0.0034,,0.109,0.345,0.086,,,0.0104,54.4,0.45,9000000.0,9000000.0,0.0,24.0,8.0,,431.0,10.841
127,2009-11-11,11.0,18.8,7.42,0.0,1452.0,104.0,498.0,69.11,196.6,1.15,0.26,0.024,21.76,36.46,85.48,5.03,164.7,325.88,31.56,9.16,300.0,618.0,3.0,0.95,1.132,0.0051,,0.234,,0.109,0.794,0.311,,,0.0104,117.0,0.057,4300000.0,4300000.0,0.0,9.0,32.0,,918.0,36.744
128,2009-11-11,12.0,20.2,7.49,0.0,1806.0,70.55,597.0,99.23,200.53,1.53,5.49,0.693,25.28,40.57,115.38,5.04,140.0,344.53,30.75,9.14,204.0,862.0,3.0,2.34,1.925,0.0057,,0.234,,0.109,0.863,0.328,,,0.0104,163.1,0.066,9000000.0,9000000.0,0.0,19.0,20.0,,1066.0,40.57
129,2009-11-11,13.0,20.1,7.12,0.4,394.0,6.92,199.2,14.18,82.57,0.39,0.31,0.277,0.59,2.94,12.59,0.69,6.06,28.15,6.58,0.57,30.0,238.0,3.0,3.02,0.452,0.124,,0.234,,0.109,0.663,0.178,,,0.0104,23.5,0.45,750000.0,750000.0,0.0,20.0,8.0,,268.0,3.527
130,2010-01-26,1.0,18.9,8.44,5.88,822.33,54.5,330.0,48.0,208.0,0.97,3.8,0.79,2.34,4.68,69.07,15.18,4.96,36.44,8.42,0.5,57.0,617.0,0.5,27.8,4.443,0.0121,,0.0019,0.147,,3.068,0.309,0.0011,,,68.5,0.083,43000.0,43000.0,0.0,19.0,,,674.0,4.68
131,2010-01-26,2.0,15.57,7.25,0.62,915.33,5.83,330.0,55.0,222.0,1.2,3.8,0.79,2.34,4.68,77.85,0.02,3.49,31.38,6.26,1.31,4.0,620.0,0.5,2.9,4.443,0.0077,,0.0019,0.147,,0.189,0.104,0.0011,,,80.3,0.193,93000.0,43000.0,0.0,19.5,,,624.0,4.68
132,2010-01-26,3.0,15.07,7.66,4.0,1031.67,9.79,300.0,71.0,257.0,1.03,0.81,0.142,2.92,3.51,116.84,0.01,2.96,31.88,5.42,1.48,9.0,712.0,0.5,0.21,0.666,0.0091,,0.0019,0.147,,0.432,0.309,0.0011,,,88.6,0.193,7500.0,7500.0,0.0,20.0,,,721.0,4.462
